"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","WAGELEVEL","LPAY","PC","A","2003",23.2684964557391,
"USA","WAGELEVEL","LPAY","PC","A","2004",23.8515796336909,
"USA","WAGELEVEL","LPAY","PC","A","2005",23.9643884822618,
"USA","WAGELEVEL","LPAY","PC","A","2006",24.2220044106837,
"USA","WAGELEVEL","LPAY","PC","A","2007",24.5351220421092,
"USA","WAGELEVEL","LPAY","PC","A","2008",24.5135821917166,
"USA","WAGELEVEL","LPAY","PC","A","2009",24.8424806418976,
"USA","WAGELEVEL","LPAY","PC","A","2010",25.2911211807614,
"USA","WAGELEVEL","LPAY","PC","A","2011",25.1478229707938,
"USA","WAGELEVEL","LPAY","PC","A","2012",25.2910032312064,
"USA","WAGELEVEL","LPAY","PC","A","2013",25.0462772028428,
"USA","WAGELEVEL","LPAY","PC","A","2014",24.9274818117813,
"USA","WAGELEVEL","LPAY","PC","A","2015",25.0208560610922,
"USA","WAGELEVEL","LPAY","PC","A","2016",24.9077324691691,
"USA","WAGELEVEL","LPAY","PC","A","2017",24.503182632801,
"USA","WAGELEVEL","LPAY","PC","A","2018",24.065,
"USA","WAGELEVEL","LPAY","PC","A","2019",23.3798816165465,
"CHL","WAGELEVEL","LPAY","PC","A","1998",25.4687965048121,
"CHL","WAGELEVEL","LPAY","PC","A","2000",18.5323141991954,
"CHL","WAGELEVEL","LPAY","PC","A","2003",14.3915803624641,
"CHL","WAGELEVEL","LPAY","PC","A","2006",13.0152568473774,
"CHL","WAGELEVEL","LPAY","PC","A","2009",9.6937591498398,
"CHL","WAGELEVEL","LPAY","PC","A","2011",9.37798756260784,
"CHL","WAGELEVEL","LPAY","PC","A","2013",11.4814607503536,
"CHL","WAGELEVEL","LPAY","PC","A","2015",12.0963548413267,
"CHL","WAGELEVEL","LPAY","PC","A","2017",10.5680614627341,
"EST","WAGELEVEL","LPAY","PC","A","2002",24.9353741496599,
"EST","WAGELEVEL","LPAY","PC","A","2006",22.9047619047619,
"EST","WAGELEVEL","LPAY","PC","A","2010",23.2962962962963,
"EST","WAGELEVEL","LPAY","PC","A","2014",22.1,
"ISR","WAGELEVEL","LPAY","PC","A","2001",25.3091393347377,
"ISR","WAGELEVEL","LPAY","PC","A","2002",23.8951810096726,
"ISR","WAGELEVEL","LPAY","PC","A","2003",23.2518845415458,
"ISR","WAGELEVEL","LPAY","PC","A","2004",23.1963942374511,
"ISR","WAGELEVEL","LPAY","PC","A","2005",22.9816973824408,
"ISR","WAGELEVEL","LPAY","PC","A","2006",22.4990480524466,
"ISR","WAGELEVEL","LPAY","PC","A","2007",22.2699906821873,
"ISR","WAGELEVEL","LPAY","PC","A","2008",21.3607022274044,
"ISR","WAGELEVEL","LPAY","PC","A","2009",22.1522902551404,
"ISR","WAGELEVEL","LPAY","PC","A","2010",21.4333684213483,
"ISR","WAGELEVEL","LPAY","PC","A","2011",22.4543809087486,
"ISR","WAGELEVEL","LPAY","PC","A","2012",21.829596847118,
"ISR","WAGELEVEL","LPAY","PC","A","2013",22.2145522465155,
"ISR","WAGELEVEL","LPAY","PC","A","2014",23.4650125573918,
"ISR","WAGELEVEL","LPAY","PC","A","2015",23.7928164870966,
"ISR","WAGELEVEL","LPAY","PC","A","2016",23.1372446766082,
"ISR","WAGELEVEL","LPAY","PC","A","2017",22.6269826055933,
"ISR","WAGELEVEL","LPAY","PC","A","2018",22.4082574248894,
"MEX","WAGELEVEL","LPAY","PC","A","2005",17.9151520902873,
"MEX","WAGELEVEL","LPAY","PC","A","2006",16.3085483151188,
"MEX","WAGELEVEL","LPAY","PC","A","2007",19.0823277877801,
"MEX","WAGELEVEL","LPAY","PC","A","2008",18.1112944989625,
"MEX","WAGELEVEL","LPAY","PC","A","2009",16.9095232308142,
"MEX","WAGELEVEL","LPAY","PC","A","2010",19.1228583624143,
"MEX","WAGELEVEL","LPAY","PC","A","2011",17.6679961788193,
"MEX","WAGELEVEL","LPAY","PC","A","2012",15.9937431959639,
"MEX","WAGELEVEL","LPAY","PC","A","2013",14.2091327012579,
"MEX","WAGELEVEL","LPAY","PC","A","2014",14.7541661324455,
"MEX","WAGELEVEL","LPAY","PC","A","2015",17.2528672803656,
"MEX","WAGELEVEL","LPAY","PC","A","2016",16.0909448448155,
"MEX","WAGELEVEL","LPAY","PC","A","2017",13.322849165503,
"MEX","WAGELEVEL","LPAY","PC","A","2018",15.6608104442524,
"MEX","WAGELEVEL","LPAY","PC","A","2019",17.0770212212024,
"LVA","WAGELEVEL","LPAY","PC","A","2002",31.6671511627907,
"LVA","WAGELEVEL","LPAY","PC","A","2006",31.5833333333333,
"LVA","WAGELEVEL","LPAY","PC","A","2010",26.5714285714286,
"LVA","WAGELEVEL","LPAY","PC","A","2014",26.037037037037,
"LTU","WAGELEVEL","LPAY","PC","A","2002",28.1868686868687,
"LTU","WAGELEVEL","LPAY","PC","A","2006",27.1666666666667,
"LTU","WAGELEVEL","LPAY","PC","A","2010",27.2857142857143,
"LTU","WAGELEVEL","LPAY","PC","A","2014",21.2777777777778,
"COL","WAGELEVEL","LPAY","PC","A","2007",22.0929808336468,
"COL","WAGELEVEL","LPAY","PC","A","2008",18.1347097484057,
"COL","WAGELEVEL","LPAY","PC","A","2009",18.3418282192312,
"COL","WAGELEVEL","LPAY","PC","A","2010",17.3888879314706,
"COL","WAGELEVEL","LPAY","PC","A","2011",14.9767212738709,
"COL","WAGELEVEL","LPAY","PC","A","2012",16.9780889722504,
"COL","WAGELEVEL","LPAY","PC","A","2013",16.2326470248537,
"COL","WAGELEVEL","LPAY","PC","A","2014",13.9004047432509,
"COL","WAGELEVEL","LPAY","PC","A","2015",13.2081813462324,
"COL","WAGELEVEL","LPAY","PC","A","2016",12.7472856158523,
"COL","WAGELEVEL","LPAY","PC","A","2017",11.7393365414279,
"COL","WAGELEVEL","LPAY","PC","A","2018",10.9797104771685,
"COL","WAGELEVEL","LPAY","PC","A","2019",13.7922899619564,
"TUR","WAGELEVEL","LPAY","PC","A","2006",0.514925373134328,
"TUR","WAGELEVEL","LPAY","PC","A","2010",0.690932311621967,
"TUR","WAGELEVEL","LPAY","PC","A","2014",0.776315789473684,
"SVN","WAGELEVEL","LPAY","PC","A","2002",18.3757575757576,
"SVN","WAGELEVEL","LPAY","PC","A","2006",19.6333333333333,
"SVN","WAGELEVEL","LPAY","PC","A","2010",17.9230769230769,
"SVN","WAGELEVEL","LPAY","PC","A","2014",19.2307692307692,
